Milliseconds,Weight (grams)
49203,-3.01581
49208,-3.152067
49220,-2.525287
49231,-2.02568
49243,-2.734213
49254,-2.952224
49265,-2.761465
49277,-3.851517
49288,-3.660758
49300,-4.296621
49364,-3.624423
49368,-3.152067
49379,-4.387459
49391,-4.505548
49402,-3.987773
49413,-4.00594
49425,-3.833349
49436,-4.305705
49448,-4.405626
49459,-4.405626
49528,-4.82348
49539,-3.533585
49550,-4.133113
49561,-3.915103
49575,-3.224737
49584,-3.71526
49596,-4.469213
49607,-4.305705
49618,-4.496464
49630,-4.56005
49694,-4.296621
49698,-4.060443
49709,-3.206569
49721,-3.960522
49732,-4.305705
49744,-3.651674
49755,-4.060443
49766,-4.778061
49778,-3.906019
49789,-4.060443
49897,-3.551752
49903,-3.78793
49914,-3.78793
49926,-4.096778
49937,-3.742512
49949,-3.115731
49960,-3.133899
49971,-4.977903
49983,-3.797014
49994,-2.952224
50043,-3.588087
50051,-3.615339
50062,-3.842433
50074,-4.178532
50085,-4.287538
50097,-4.805312
50108,-4.069527
50119,-3.651674
50131,-3.906019
50142,-4.569134
50189,-3.915103
50199,-3.93327
50210,-4.1967
50222,-4.659972
50235,-3.64259
50245,-3.551752
50256,-3.769763
50267,-3.906019
50279,-3.08848
50290,-4.214867
50343,-3.588087
50347,-4.105862
50358,-4.460129
50370,-4.260286
50381,-5.086909
50393,-3.969605
50404,-3.297407
50415,-3.242904
50427,-2.852302
50438,-3.551752
50547,-3.887852
50552,-4.623637
50563,-4.805312
50575,-4.405626
50586,-4.914317
50598,-4.914317
50609,-3.397328
50620,-2.952224
50632,-4.569134
50643,-4.278453
50697,-4.024108
50700,-4.369291
50711,-3.606255
50723,-2.94314
50734,-3.188402
50746,-3.469998
50757,-4.741725
50768,-4.650888
50780,-4.578218
50791,-3.697093
50842,-3.615339
50848,-4.214867
50859,-4.287538
50871,-3.49725
50882,-3.315574
50894,-4.63272
50905,-4.523715
50916,-3.951438
50928,-4.541883
50939,-4.387459
50992,-4.996071
50996,-4.451045
51007,-4.360208
51019,-2.65246
51030,-2.561622
51042,-4.378375
51053,-4.205783
51064,-3.751595
51076,-4.360208
51087,-3.969605
51138,-4.768977
51144,-4.587302
51156,-3.079396
51167,-2.670627
51178,-3.279239
51190,-3.315574
51201,-3.488166
51212,-3.224737
51224,-4.641804
51235,-4.669055
51290,-3.342826
51292,-2.997643
51304,-3.152067
51315,-2.634292
51326,-3.469998
51338,-3.987773
51349,-3.878768
51361,-2.307276
51372,-2.970391
51383,-4.48738
51437,-3.71526
51440,-4.133113
51452,-4.369291
51463,-4.314789
51474,-4.205783
51486,-4.532799
51500,-4.732642
51508,-4.687223
51520,-4.178532
51531,-4.578218
51587,-3.460915
51588,-3.751595
51600,-3.797014
51611,-3.360993
51622,-3.251988
51634,-4.033192
51645,-4.351124
51657,-5.132328
51668,-4.242118
51679,-3.488166
51738,-3.370077
51748,-3.887852
51759,-4.63272
51770,-4.096778
51782,-3.460915
51793,-3.806098
51805,-4.296621
51816,-4.187616
51827,-4.732642
51839,-4.233035
51894,-3.560836
51896,-4.605469
51907,-4.033192
51918,-3.624423
51930,-4.260286
51941,-4.387459
51953,-4.096778
51964,-4.986987
51975,-5.204998
51987,-5.413924
52041,-4.1967
52044,-4.278453
52055,-3.624423
52066,-4.332956
52078,-4.451045
52089,-4.805312
52101,-4.396543
52117,-3.996857
52123,-3.815182
52135,-3.506334
52192,-5.077825
52203,-3.588087
52214,-4.015024
52226,-3.78793
52237,-3.542669
52249,-3.824265
52260,-4.287538
52271,-4.251202
52283,-4.360208
52294,-3.42458
52353,-5.04149
52363,-4.423794
52374,-4.360208
52385,-4.623637
52397,-3.93327
52408,-2.679711
52419,-3.842433
52431,-4.687223
52442,-4.868898
52454,-5.050574
52515,-6.140625
52522,-5.459343
52533,-4.832563
52545,-3.906019
52556,-3.588087
52567,-3.851517
52579,-4.778061
52590,-4.678139
52602,-4.805312
52613,-4.387459
52675,-3.506334
52681,-3.170234
52693,-3.706176
52704,-4.233035
52715,-4.569134
52727,-4.796228
52746,-4.596385
52750,-4.48738
52761,-4.160365
52772,-3.360993
52834,-4.069527
52841,-3.479082
52852,-3.833349
52864,-4.305705
52875,-4.605469
52886,-4.659972
52898,-5.014238
52909,-4.024108
52921,-2.87047
52932,-1.889423
53054,-4.48738
53057,-4.996071
53069,-3.8606
53080,-3.560836
53091,-3.542669
53103,-4.41471
53114,-4.505548
53125,-4.514631
53137,-5.159579
53148,-4.996071
53208,-2.007512
53217,-2.688795
53228,-3.515417
53239,-3.006727
53251,-3.960522
53262,-3.706176
53273,-3.560836
53285,-4.205783
53296,-3.533585
53308,-3.887852
53371,-4.759893
53376,-4.877982
53387,-3.878768
53399,-3.996857
53410,-4.223951
53421,-3.624423
53433,-4.142197
53446,-3.061229
53456,-2.507119
53467,-3.133899
53533,-3.488166
53535,-3.842433
53547,-3.987773
53558,-2.834135
53570,-3.124815
53581,-4.00594
53592,-4.233035
53604,-4.541883
53615,-3.915103
53626,-3.397328
53693,-3.606255
53695,-4.387459
53706,-3.71526
53718,-3.93327
53729,-4.723558
53740,-4.932485
53752,-3.951438
53763,-3.533585
53774,-3.179318
53786,-3.188402
53892,-5.495678
53900,-5.168663
53911,-3.996857
53922,-3.052145
53934,-3.106648
53945,-3.479082
53957,-4.360208
53968,-4.015024
53979,-3.906019
53991,-3.324658
54040,-4.868898
54048,-4.160365
54059,-2.843219
54071,-3.506334
54082,-4.986987
54093,-4.478296
54105,-4.251202
54116,-3.370077
54127,-3.751595
54139,-3.624423
54188,-4.614553
54196,-5.395757
54207,-4.178532
54219,-3.515417
54230,-3.93327
54241,-4.169448
54253,-3.64259
54264,-3.751595
54275,-3.906019
54287,-3.415496
54335,-4.805312
54344,-3.915103
54355,-3.869684
54367,-3.8606
54378,-4.178532
54389,-3.996857
54401,-4.160365
54412,-3.924187
54424,-3.033978
54435,-3.960522
54484,-4.12403
54492,-4.669055
54503,-4.033192
54515,-4.205783
54526,-3.733428
54537,-3.306491
54549,-3.624423
54560,-4.214867
54572,-4.214867
54583,-3.624423
54629,-3.215653
54640,-2.988559
54651,-4.405626
54663,-4.63272
54674,-3.951438
54685,-4.569134
54697,-3.93327
54709,-4.396543
54720,-4.423794
54731,-3.71526
54779,-3.579004
54788,-3.469998
54799,-4.396543
54811,-2.906805
54822,-3.479082
54833,-3.797014
54845,-3.297407
54856,-3.833349
54868,-4.169448
54879,-4.741725
54931,-4.178532
54936,-4.151281
54947,-4.069527
54959,-4.133113
54970,-4.260286
54981,-3.379161
54993,-3.742512
55004,-3.942354
55016,-2.861386
55027,-4.332956
55080,-3.996857
55084,-3.915103
55095,-4.332956
55107,-4.296621
55118,-3.797014
55130,-3.179318
55141,-3.651674
55152,-4.532799
55164,-4.296621
55175,-3.152067
55229,-4.187616
55232,-4.669055
55243,-4.305705
55255,-4.396543
55266,-4.396543
55278,-4.814396
55289,-3.815182
55300,-3.342826
55312,-3.460915
55323,-3.960522
55376,-3.56992
55380,-4.314789
55391,-4.587302
55403,-4.932485
55414,-4.223951
55426,-3.915103
55437,-4.114946
55448,-4.596385
55460,-5.059658
55471,-4.223951
55586,-3.815182
55596,-4.70539
55608,-4.650888
55619,-3.969605
55630,-4.223951
55642,-4.00594
55653,-4.160365
55665,-4.641804
55676,-3.64259
55687,-3.533585
55743,-3.71526
55744,-3.878768
55756,-4.287538
55767,-4.114946
55779,-3.942354
55790,-3.887852
55801,-3.78793
55813,-4.160365
55824,-4.360208
55835,-5.168663
55889,-3.742512
55892,-3.960522
55904,-4.550967
55915,-4.114946
55927,-4.641804
55938,-5.18683
55949,-4.70539
55961,-5.468427
55979,-4.550967
55984,-4.033192
56043,-3.924187
56052,-3.033978
56063,-3.479082
56075,-4.641804
56086,-4.578218
56097,-3.987773
56109,-3.315574
56120,-4.133113
56132,-4.296621
56143,-3.951438
56198,-3.824265
56200,-4.05136
56211,-3.733428
56223,-3.906019
56234,-4.296621
56245,-4.287538
56257,-3.524501
56268,-3.42458
56280,-3.533585
56291,-3.906019
56351,-3.824265
56359,-3.01581
56371,-4.114946
56382,-4.278453
56393,-3.924187
56405,-3.924187
56416,-3.706176
56428,-3.288323
56439,-2.94314
56450,-3.724344
56512,-5.11416
56519,-4.796228
56530,-3.42458
56541,-4.042276
56553,-4.478296
56564,-3.869684
56576,-3.878768
56587,-4.114946
56598,-4.905233
56610,-5.18683
56670,-4.805312
56678,-4.41471
56689,-3.742512
56701,-4.133113
56712,-3.606255
56724,-3.560836
56735,-3.469998
56746,-3.724344
56758,-4.914317
56769,-4.423794
56833,-4.805312
56837,-4.205783
56849,-3.797014
56860,-3.951438
56872,-4.451045
56883,-5.141411
56894,-5.005155
56906,-3.851517
56917,-4.12403
56929,-3.842433
56989,-4.114946
56997,-3.297407
57008,-2.625208
57020,-3.061229
57031,-3.306491
57042,-3.869684
57054,-4.687223
57065,-5.032406
57077,-4.732642
57088,-4.015024
57149,-4.768977
57156,-4.133113
57168,-3.615339
57179,-3.797014
57190,-4.024108
57202,-3.969605
57213,-4.641804
57225,-5.159579
57236,-5.214081
57247,-5.086909
57310,-6.004369
57316,-6.049788
57327,-5.18683
57339,-5.568348
57350,-4.260286
57361,-2.979475
57373,-2.507119
57384,-3.415496
57395,-3.433663
57407,-3.760679
57471,-3.93327
57475,-3.624423
57486,-4.069527
57498,-5.695521
57509,-5.613767
57521,-4.332956
57532,-3.8606
57543,-3.379161
57555,-4.314789
57566,-4.278453
57633,-4.750809
57635,-4.296621
57646,-4.114946
57657,-3.688009
57669,-3.851517
57680,-4.205783
57692,-3.660758
57703,-4.160365
57714,-3.606255
57726,-4.323873
57798,-3.769763
57805,-3.415496
57817,-4.12403
57828,-4.305705
57840,-4.00594
57851,-3.915103
57862,-3.342826
57874,-3.215653
57885,-4.151281
57904,-4.069527
58011,-4.768977
58022,-5.513846
58033,-4.214867
58044,-4.323873
58056,-3.778847
58067,-2.161936
58079,-3.01581
58090,-4.850731
58101,-4.451045
58113,-3.8606
58217,-3.406412
58227,-4.614553
58238,-4.114946
58249,-4.105862
58261,-2.94314
58272,-3.697093
58284,-4.087695
58295,-4.05136
58306,-4.060443
58318,-2.997643
58369,-3.624423
58375,-3.488166
58386,-3.460915
58397,-4.296621
58409,-3.842433
58420,-3.824265
58432,-4.351124
58443,-2.788716
58454,-2.398114
58466,-2.897721
58515,-3.869684
58523,-3.133899
58534,-3.706176
58545,-4.042276
58557,-3.533585
58568,-4.351124
58580,-4.514631
58591,-4.260286
58606,-4.160365
58614,-3.315574
58666,-4.187616
58671,-4.360208
58682,-3.633506
58693,-2.180104
58705,-2.761465
58716,-2.370863
58728,-3.697093
58739,-3.824265
58750,-2.961308
58762,-3.915103
58814,-3.197485
58819,-3.987773
58830,-3.93327
58842,-3.351909
58853,-3.188402
58864,-3.64259
58876,-3.415496
58887,-3.224737
58898,-3.778847
58910,-3.524501
58962,-4.532799
58967,-3.969605
58978,-3.56992
58990,-4.26937
59001,-4.087695
59012,-4.56005
59024,-4.332956
59035,-4.405626
59046,-4.351124
59058,-5.350338
59111,-3.742512
59115,-3.542669
59126,-3.215653
59138,-3.297407
59149,-3.651674
59160,-3.124815
59172,-3.08848
59183,-2.107434
59195,-2.924973
59208,-4.078611
59260,-3.333742
59263,-3.479082
59274,-4.650888
59286,-3.597171
59297,-2.934056
59308,-2.988559
59320,-3.71526
59331,-3.987773
59343,-4.205783
59354,-3.996857
59407,-4.34204
59411,-5.350338
59422,-4.832563
59434,-4.160365
59445,-2.788716
59456,-2.979475
59468,-3.615339
59479,-4.12403
59491,-4.405626
59502,-3.778847
59558,-4.205783
59559,-3.724344
59570,-3.588087
59582,-4.114946
59593,-3.751595
59604,-3.824265
59616,-4.178532
59627,-5.032406
59639,-4.814396
59650,-4.287538
59704,-4.096778
59707,-4.151281
59718,-3.633506
59730,-4.05136
59741,-4.314789
59752,-3.78793
59764,-5.023323
59775,-5.159579
59787,-4.069527
59798,-3.588087
59853,-4.587302
59855,-4.387459
59871,-4.659972
59878,-4.659972
59889,-4.151281
59901,-4.296621
59912,-4.432878
59923,-3.942354
59935,-4.296621
59946,-3.8606
60004,-2.924973
60014,-3.488166
60026,-2.961308
60037,-2.888638
60049,-3.579004
60060,-4.087695
60071,-4.033192
60083,-3.8606
60094,-3.379161
60105,-3.896935
60162,-4.314789
60174,-3.778847
60185,-4.169448
60197,-4.015024
60208,-4.260286
60219,-4.550967
60231,-4.242118
60242,-3.742512
60253,-3.660758
60265,-3.915103
60322,-4.650888
60333,-3.433663
60345,-3.479082
60356,-3.706176
60367,-3.170234
60379,-3.01581
60390,-2.87047
60401,-2.970391
60413,-3.733428
60424,-3.579004
60493,-3.379161
60504,-4.105862
60515,-3.08848
60527,-4.05136
60538,-3.360993
60550,-3.315574
60561,-4.914317
60572,-4.432878
60584,-3.978689
60595,-4.569134
60712,-4.015024
60720,-3.697093
60732,-3.333742
60743,-3.706176
60754,-4.332956
60766,-3.560836
60777,-3.01581
60789,-4.033192
60800,-4.314789
60811,-3.769763
60870,-4.369291
60880,-3.588087
60891,-2.661543
60902,-3.388245
60914,-4.623637
60925,-4.34204
60937,-3.270156
60948,-3.070313
60959,-3.560836
60971,-4.187616
61037,-4.541883
61039,-4.768977
61050,-3.778847
61062,-4.078611
61073,-3.797014
61085,-4.387459
61096,-4.496464
61107,-3.515417
61126,-3.542669
61130,-4.05136
61190,-3.061229
61199,-3.915103
61210,-3.588087
61221,-4.087695
61233,-4.405626
61244,-4.48738
61255,-4.12403
61267,-4.105862
61278,-3.824265
61290,-3.869684
61357,-4.00594
61358,-4.151281
61369,-3.71526
61381,-3.388245
61392,-2.543454
61404,-4.042276
61415,-4.877982
61426,-4.105862
61438,-2.94314
61449,-3.370077
61517,-3.342826
61529,-2.543454
61540,-2.434449
61552,-3.633506
61563,-3.515417
61574,-3.224737
61586,-3.71526
61597,-4.087695
61608,-3.8606
61620,-4.451045
61684,-4.741725
61688,-4.142197
61700,-4.105862
61711,-3.93327
61722,-3.706176
61734,-4.12403
61745,-4.48738
61756,-4.214867
61768,-4.460129
61779,-3.379161
61843,-3.033978
61848,-3.460915
61859,-3.215653
61870,-3.542669
61882,-3.515417
61893,-3.56992
61904,-3.170234
61916,-3.197485
61927,-3.524501
61939,-3.896935
62001,-4.223951
62007,-4.242118
62018,-5.441175
62030,-4.696307
62041,-3.833349
62053,-3.688009
62064,-3.724344
62075,-5.014238
62087,-4.805312
62098,-4.305705
62200,-2814.896
62212,-4.033192
62223,-4.069527
62235,-4.242118
62246,-4.82348
62257,-4.478296
62269,-4.114946
62280,-3.479082
62292,-4.251202
62303,-4.70539
62349,-4.26937
62360,-3.16115
62371,-4.169448
62383,-5.314003
62394,-4.696307
62405,-3.678925
62417,-2.997643
62428,-3.251988
62444,-2.325444
62451,-3.052145
62497,-4.00594
62508,-3.724344
62519,-3.433663
62531,-3.524501
62542,-3.615339
62554,-4.378375
62565,-3.851517
62576,-3.224737
62588,-3.615339
62599,-4.460129
62654,-3.93327
62656,-4.623637
62667,-4.34204
62679,-3.851517
62690,-4.214867
62702,-3.951438
62713,-3.8606
62724,-4.451045
62736,-3.996857
62747,-4.332956
62794,-3.688009
62804,-3.878768
62815,-5.295835
62827,-4.541883
62838,-3.315574
62850,-3.524501
62861,-3.560836
62872,-4.214867
62884,-4.015024
62895,-4.142197
62942,-4.787145
62952,-4.332956
62963,-3.815182
62975,-3.887852
62986,-4.105862
62998,-4.233035
63009,-4.587302
63020,-4.423794
63032,-4.287538
63043,-3.415496
63101,-4.34204
63112,-3.579004
63123,-3.697093
63134,-4.514631
63146,-4.796228
63157,-4.287538
63168,-3.360993
63180,-4.223951
63191,-4.877982
63203,-4.1967
63316,-4.151281
63328,-4.669055
63339,-4.605469
63351,-4.169448
63362,-4.70539
63373,-3.824265
63385,-4.105862
63396,-4.741725
63408,-4.56005
63419,-3.769763
63475,-5.940783
63487,-5.541097
63499,-4.796228
63510,-4.432878
63521,-4.096778
63533,-3.778847
63544,-4.087695
63555,-4.169448
63567,-4.496464
63578,-4.187616
63631,-4.00594
63635,-3.660758
63647,-3.351909
63658,-4.278453
63669,-4.905233
63681,-4.296621
63700,-4.669055
63703,-5.214081
63715,-4.768977
63726,-5.468427
63781,-4.723558
63783,-5.014238
63795,-4.396543
63806,-2.825051
63817,-3.49725
63829,-4.34204
63840,-4.423794
63851,-4.033192
63863,-4.096778
63874,-4.151281
63935,-4.351124
63943,-5.47751
63954,-4.732642
63965,-3.415496
63977,-3.624423
63988,-3.56992
64000,-4.214867
64011,-4.541883
64022,-3.93327
64034,-3.724344
64090,-5.159579
64091,-4.133113
64102,-4.34204
64113,-4.996071
64125,-4.396543
64136,-5.232249
64148,-4.850731
64159,-4.242118
64170,-4.178532
64182,-4.360208
64239,-4.369291
64250,-3.669841
64261,-3.324658
64273,-3.551752
64284,-3.906019
64296,-4.078611
64307,-4.678139
64321,-4.614553
64330,-3.451831
64341,-3.061229
64396,-4.850731
64398,-3.851517
64409,-3.615339
64421,-3.706176
64432,-3.306491
64444,-3.388245
64455,-3.869684
64466,-4.278453
64478,-4.650888
64489,-4.078611
64552,-3.006727
64557,-3.951438
64569,-5.132328
64580,-4.015024
64592,-2.879554
64603,-5.459343
64614,-4.278453
64626,-4.151281
64637,-2.806884
64648,-4.024108
64711,-4.623637
64717,-4.741725
64728,-4.34204
64740,-5.132328
64751,-5.895364
64762,-4.82348
64774,-4.614553
64785,-4.460129
64797,-4.605469
64808,-4.41471
64867,-3.851517
64876,-4.033192
64888,-3.052145
64899,-3.261072
64910,-4.205783
64922,-4.1967
64933,-4.142197
64945,-3.878768
64956,-3.824265
64967,-4.114946
65025,-3.678925
65036,-3.78793
65047,-4.70539
65058,-5.014238
65070,-4.396543
65081,-4.1967
65093,-3.906019
65104,-3.824265
65115,-3.678925
65127,-3.315574
65188,-4.596385
65195,-4.986987
65206,-5.18683
65218,-4.033192
65229,-3.942354
65241,-3.815182
65252,-4.015024
65263,-3.070313
65275,-2.479868
65286,-3.633506
65351,-4.142197
65354,-4.478296
65366,-4.505548
65377,-4.078611
65389,-4.396543
65400,-3.915103
65411,-4.451045
65423,-4.287538
65434,-3.878768
65446,-3.406412
65508,-3.878768
65514,-4.396543
65525,-4.214867
65537,-3.706176
65548,-4.687223
65559,-4.877982
65571,-4.060443
65582,-3.406412
65594,-3.079396
65605,-3.024894
65667,-4.287538
65673,-4.332956
65685,-4.923401
65696,-5.068741
65707,-4.26937
65719,-2.915889
65730,-4.351124
65742,-4.768977
65753,-4.659972
65764,-4.12403
65887,-5.050574
65890,-4.169448
65901,-3.924187
65912,-3.878768
65924,-4.087695
65935,-3.415496
65947,-3.415496
65958,-4.278453
65969,-4.369291
65981,-4.877982
66045,-4.596385
66049,-4.460129
66060,-4.305705
66072,-3.678925
66083,-4.351124
66094,-3.324658
66106,-3.442747
66117,-3.660758
66129,-3.660758
66140,-4.00594
66204,-4.696307
66208,-3.333742
66220,-3.579004
66231,-4.314789
66243,-2.970391
66254,-2.307276
66265,-2.379946
66277,-4.024108
66288,-2.94314
66299,-2.879554
66404,2.416282
66413,3.033978
66425,4.114946
66436,9.656043
66447,5.450259
66459,9.574289
66470,15.1063
66482,11.45463
66493,11.77256
66504,13.87091
66554,28.35043
66561,26.27933
66573,34.57281
66584,54.83869
66595,39.57796
66607,37.40695
66618,34.38205
66630,33.93695
66641,41.55823
66652,55.03854
66699,90.52881
66709,201.2327
66721,408.4152
66732,248.1866
66743,38.12457
66755,9.374446
66766,5.323087
66778,0.8992928
66789,4.986987
66800,9.174603
66850,13.07154
66857,20.95625
66869,26.20666
66880,36.34415
66891,42.50294
66903,45.17356
66914,50.22414
66926,80.01889
66941,159.847
66948,430.8793
66999,-2.697878
67005,9.846802
67017,-0.1816753
67028,22.79117
67039,2.043847
67051,-2.280025
67062,7.875625
67074,12.88986
67085,18.88515
67096,26.26117
67146,333.574
67153,812.0069
67165,543.2183
67176,63.53186
67187,20.52023
67199,-4.169448
67210,-0.3542669
67222,-2.688795
67233,1.889423
67244,-4.351124
67296,42.91171
67301,58.03618
67313,94.08965
67324,95.22511
67335,111.7212
67347,199.4613
67358,578.5269
67370,862.1856
67381,302.335
67392,33.18299
67445,2.579789
67449,5.47751
67461,-0.6812824
67472,5.441175
67483,-7.812038
67495,0.9719629
67506,8.320729
67518,8.638661
67529,9.592457
67540,12.90803
67592,30.19444
67597,51.36869
67609,109.9408
67620,99.3764
67631,146.1578
67643,169.6393
67654,349.5433
67666,838.8403
67677,764.9802
67688,171.6196
67741,0.1090052
67745,-7.085337
67757,5.931699
67768,7.348766
67779,2.988559
67791,13.21688
67802,18.68531
67814,23.25444
67825,27.88716
67836,35.59019
67894,344.4836
67905,786.8812
67916,775.9807
67928,256.8798
67939,8.075467
67950,6.6584
67962,14.05259
67973,5.995285
67984,-11.8089
67996,7.921043
68056,62.63256
68064,80.2914
68076,123.2213
68087,216.1119
68098,532.4359
68110,1081.976
68121,889.2916
68132,289.8448
68144,53.20361
68157,12.27217
68213,20.74732
68224,9.419865
68235,12.79903
68246,7.21251
68258,17.48625
68269,7.957379
68280,11.20937
68292,38.14273
68303,42.90263
68315,45.11906
68430,-24.617
68440,-20.90174
68451,-2.888638
68463,1.462486
68474,-0.272513
68485,1.762251
68497,9.519786
68508,20.95625
68520,22.29156
68531,20.40214
68585,69.29096
68588,118.8157
68599,461.6551
68611,1102.769
68622,1219.259
68633,837.5868
68645,577.8365
68656,122.5127
68668,-27.95075
68679,-23.89939
68737,10.14657
68747,-0.2452617
68759,2.225523
68770,21.00167
68781,27.3058
68793,30.76671
68804,26.6881
68816,34.64548
68832,55.38372
68838,85.20572
68895,1610.515
68907,978.9938
68918,673.6884
68929,552.0477
68941,259.8774
68952,6.749238
68964,54.52076
68975,-1.535156
68986,-10.519
68998,-1.180889
69059,-9.601541
69066,-7.112588
69077,-2.861386
69089,-1.834921
69100,2.02568
69112,1.126387
69123,5.295835
69134,2.370863
69146,3.451831
69157,4.060443
69216,7.039918
69226,10.5735
69237,15.37881
69248,19.71177
69260,20.39305
69271,29.55857
69282,36.93459
69294,44.26519
69305,51.44136
69317,92.17297
69381,1547.91
69385,1199.529
69396,1016.773
69408,996.4346
69419,1024.367
69430,983.4539
69442,951.2156
69453,915.253
69468,875.893
69476,854.1465
69540,952.6599
69544,822.4623
69556,389.8843
69567,38.47883
69579,1.435235
69590,0.7993713
69601,-7.112588
69613,-18.21295
69624,-8.030048
69635,-5.386673
69696,-3.78793
69704,-6.885494
69715,-3.315574
69727,-6.058872
69738,-6.29505
69749,-6.086123
69761,-4.360208
69772,-5.513846
69783,-5.286752
69795,-5.88628
69855,-5.359422
69863,-4.033192
69875,-6.113374
69886,-3.697093
69897,-5.986201
69909,-4.387459
69920,-6.385887
69932,-5.105076
69943,-6.6584
69954,-5.5956
70019,-4.105862
70023,-5.613767
70034,-4.741725
70045,-4.723558
70057,-3.124815
70068,-4.82348
70079,-5.005155
70091,-4.82348
70102,-3.760679
70114,-4.187616
70175,-3.951438
70182,-3.878768
70193,-4.1967
70205,-1.943926
70216,-2.525287
70228,-1.535156
70239,-0.7085337
70250,0.09992142
70262,1.61691
70273,2.034764
70337,6.9945
70341,8.956593
70353,12.60827
70364,15.1608
70376,17.04114
70387,19.80261
70398,25.6253
70410,31.82952
70421,36.00805
70432,39.71422
70537,141.5523
70546,153.77
70558,173.6362
70569,213.6683
70581,199.4432
70592,211.4156
70603,234.6337
70615,310.792
70626,341.1408
70637,313.9531
70684,1083.966
70694,932.067
70706,581.2792
70717,267.1172
70729,46.04561
70740,-21.01075
70751,-16.42345
70763,-2.498035
70781,9.374446
70785,12.44476
70835,24.10831
70842,24.87135
70854,37.77938
70865,66.12981
70877,110.4132
70888,90.03828
70899,122.4492
70911,195.5462
70922,535.924
70934,1519.251
71042,1039.428
71047,984.2623
71059,987.5598
71070,1032.107
71081,1098.609
71093,1026.965
71104,1021.179
71116,962.8882
71127,1111.044
71138,960.1904
71190,1261.49
71195,1120.918
71207,1205.57
71218,1198.975
71230,1275.542
71241,1256.539
71252,1172.76
71264,1197.277
71275,1194.806
71286,1294.337
71335,1218.823
71343,1343.407
71355,1242.986
71366,1295.445
71378,1349.203
71389,1245.957
71400,1313.703
71412,1291.085
71423,1345.878
71439,1369.359
71493,1353.626
71503,1425.452
71514,1375.9
71526,1400.462
71537,1416.895
71548,1465.093
71560,1497.077
71571,1478.646
71583,1487.53
71594,1595.318
71649,1501.347
71651,1488.584
71662,1507.687
71674,1517.716
71685,1570.02
71696,1609.362
71708,1655.316
71719,1632.534
71731,1639.656
71742,1646.051
71795,1728.014
71799,1738.088
71810,1734.681
71822,1752.122
71833,1813.928
71844,1837.301
71856,1856.894
71867,1877.496
71879,1882.838
71890,1921.961
71944,1919.272
71947,1922.47
71958,1937.694
71970,1988.009
71981,2064.122
71992,2062.36
72004,2085.369
72015,2093.363
72027,2137.573
72038,2179.114
72094,2213.832
72112,2270.714
72118,2310.283
72129,2333.992
72140,2353.177
72152,2364.168
72163,2387.186
72175,2389.857
72186,2395.725
72197,2423.412
72254,2656.275
72266,2677.186
72277,2700.167
72289,2703.065
72300,2758.749
72311,2771.184
72323,2819.029
72334,2872.577
72345,2996.653
72357,3060.302
72412,3218.941
72414,3300.114
72425,3328.619
72437,3372.484
72448,3377.744
72459,3441.221
72471,3484.142
72482,3525.627
72493,3631.317
72505,3679.652
72560,3866.241
72562,3874.789
72573,3905.165
72585,3953.091
72596,4036.035
72607,4086.841
72619,4106.153
72630,4110.94
72641,4169.648
72653,4200.406
72708,4305.169
72710,4335.1
72721,4401.103
72738,4432.877
72744,4485.772
72755,4507.583
72767,4549.068
72778,4573.458
72790,4585.167
72801,4609.584
72864,4687.323
72869,4706.898
72881,4699.432
72892,4634.628
72903,4597.884
72915,4563.611
72926,4550.73
72938,4532.09
72949,4520.708
72960,4512.697
73019,4239.929
73029,4190.396
73040,4174.671
73051,4162.79
73063,3229.015
73074,2843.582
73086,2886.821
73097,2893.752
73108,2960.136
73120,2925.327
73176,2837.432
73188,2776.353
73199,2773.137
73211,2630.141
73222,2547.451
73234,2530.41
73245,2558.997
73256,2554.954
73268,2531.963
73279,2487.662
73340,2246.651
73347,2204.594
73359,2171.565
73377,2144.014
73382,2104.218
73393,2071.943
73404,2028.904
73416,1978.281
73427,1922.615
73439,1872.964
73559,1557.539
73564,1534.021
73575,1506.561
73587,1485.359
73598,1475.176
73609,1465.229
73621,1458.09
73632,1405.286
73644,1399.935
73655,1350.047
73715,1219.677
73723,1198.757
73735,1177.32
73746,1158.598
73757,1129.993
73769,1094.494
73780,1063.391
73792,1017.382
73803,969.7919
73814,907.4046
73887,603.3528
73894,590.145
73905,581.0249
73917,568.2713
73928,550.5307
73940,537.3502
73951,502.6138
73962,441.0986
73974,365.5216
73985,318.1407
74048,122.6944
74053,65.32136
74065,81.27245
74076,110.3042
74094,138.2458
74099,169.4213
74110,208.4906
74122,245.6886
74133,272.6765
74145,288.028
74209,242.8091
74213,232.5262
74224,224.1964
74236,214.6585
74247,203.6853
74258,198.6438
74270,188.4336
74281,180.3491
74293,170.2025
74304,160.7645
74367,136.6834
74372,128.7805
74384,122.9397
74395,116.581
74406,111.476
74418,108.0423
74429,100.5119
74441,96.0154
74452,90.44705
74463,85.54182
74528,72.2341
74532,67.5923
74543,60.95207
74554,54.82053
74566,52.38608
74577,49.3521
74589,47.07207
74600,42.48477
74611,39.56888
74623,35.60836
74688,19.83894
74691,18.27654
74702,15.84209
74714,12.45384
74725,11.69989
74737,10.22832
74749,8.729499
74759,5.268584
74771,3.460915
74782,2.470784
74847,-1.535156
74850,-1.844004
74862,-2.143769
74873,-2.452617
74885,-2.143769
